CaseID,Activity,Timestamp
1028,D,2020-01-08 22:12:00
1028,G,2020-01-08 23:03:00
1029,A,2020-01-07 08:05:00
1029,B,2020-01-07 08:48:00
1029,C,2020-01-07 09:17:00
1029,D,2020-01-07 10:07:00
1029,G,2020-01-07 10:44:00
1030,A,2020-01-31 04:02:00
1030,B,2020-01-31 05:20:00
1030,C,2020-01-31 05:35:00
1030,D,2020-01-31 07:35:00
1030,G,2020-01-31 09:28:00
1031,A,2020-01-23 06:01:00
1031,B,2020-01-23 06:37:00
1031,C,2020-01-23 08:22:00
1031,D,2020-01-23 09:04:00
1031,G,2020-01-23 10:16:00
1032,A,2020-01-13 15:59:00
1032,B,2020-01-13 16:22:00
1032,C,2020-01-13 17:32:00
1032,D,2020-01-13 18:28:00
1032,G,2020-01-13 19:10:00
1033,A,2020-01-23 18:09:00
1033,B,2020-01-23 19:26:00
1033,C,2020-01-23 21:13:00
1033,D,2020-01-23 23:00:00
1033,G,2020-01-24 00:51:00
1034,A,2020-01-21 22:51:00
1034,B,2020-01-21 23:51:00
1034,C,2020-01-22 01:43:00
1034,D,2020-01-22 02:30:00
1034,G,2020-01-22 02:46:00
1035,A,2020-01-07 09:34:00
1035,B,2020-01-07 10:25:00
1035,C,2020-01-07 11:58:00
1035,D,2020-01-07 13:00:00
1035,G,2020-01-07 13:25:00
1036,A,2020-01-17 05:27:00
1036,B,2020-01-17 06:19:00
1036,C,2020-01-17 06:53:00
1036,D,2020-01-17 07:18:00
1036,G,2020-01-17 09:16:00
1037,A,2020-01-13 08:32:00
1037,B,2020-01-13 10:21:00
1037,C,2020-01-13 12:01:00
1037,D,2020-01-13 12:25:00
1037,G,2020-01-13 13:46:00
1038,A,2020-01-28 06:31:00
1038,B,2020-01-28 08:26:00
1038,C,2020-01-28 10:23:00
1038,D,2020-01-28 12:01:00
1038,G,2020-01-28 13:37:00
1039,A,2020-01-29 05:14:00
1039,B,2020-01-29 07:08:00
1039,C,2020-01-29 08:45:00
1039,D,2020-01-29 10:03:00
1039,G,2020-01-29 11:51:00
1040,A,2020-01-30 11:14:00
1040,B,2020-01-30 13:09:00
1040,C,2020-01-30 14:22:00
1040,D,2020-01-30 15:18:00
1040,G,2020-01-30 16:55:00
1041,A,2020-01-10 05:17:00
1041,B,2020-01-10 06:49:00
1041,C,2020-01-10 08:45:00
1041,D,2020-01-10 09:49:00
1041,G,2020-01-10 10:29:00
1042,A,2020-01-21 19:47:00
1042,B,2020-01-21 21:35:00
1042,C,2020-01-21 23:04:00
1042,D,2020-01-22 00:44:00
1042,G,2020-01-22 01:33:00
1043,A,2020-01-21 07:32:00
1043,B,2020-01-21 08:12:00
1043,C,2020-01-21 09:17:00
1043,D,2020-01-21 10:27:00
1043,G,2020-01-21 12:16:00
1044,A,2020-01-20 16:47:00
1044,B,2020-01-20 18:10:00
1044,C,2020-01-20 18:56:00
1044,D,2020-01-20 20:07:00
1044,G,2020-01-20 20:23:00
1045,A,2020-01-04 07:43:00
1045,B,2020-01-04 08:50:00
1045,C,2020-01-04 09:21:00
1045,D,2020-01-04 11:11:00
1045,G,2020-01-04 12:26:00
1046,A,2020-01-26 15:23:00
1046,B,2020-01-26 16:52:00
1046,C,2020-01-26 17:22:00
1046,D,2020-01-26 18:47:00
1046,G,2020-01-26 20:26:00
1047,A,2020-01-07 15:10:00
1047,B,2020-01-07 16:55:00
1047,C,2020-01-07 18:55:00
1047,D,2020-01-07 20:36:00
1047,G,2020-01-07 22:05:00
1048,A,2020-01-10 16:58:00
1048,B,2020-01-10 17:13:00
1048,C,2020-01-10 19:02:00
1048,D,2020-01-10 20:39:00
1048,G,2020-01-10 21:49:00
1049,A,2020-01-10 12:55:00
1049,B,2020-01-10 13:17:00
1049,C,2020-01-10 15:02:00
1049,D,2020-01-10 15:56:00
1049,G,2020-01-10 17:24:00
1050,A,2020-01-27 19:41:00
1050,B,2020-01-27 21:26:00
1050,C,2020-01-27 23:00:00
1050,D,2020-01-27 23:15:00
1050,G,2020-01-28 00:02:00
1051,A,2020-01-08 14:53:00
1051,B,2020-01-08 15:08:00
1051,C,2020-01-08 15:30:00
1051,D,2020-01-08 16:24:00
1051,G,2020-01-08 17:58:00
1052,A,2020-01-07 12:09:00
1052,B,2020-01-07 13:59:00
1052,C,2020-01-07 15:29:00
1052,D,2020-01-07 16:00:00
1052,G,2020-01-07 17:23:00
1053,A,2020-01-29 14:54:00
1053,B,2020-01-29 16:23:00
1053,C,2020-01-29 18:14:00
1053,D,2020-01-29 19:08:00
1053,G,2020-01-29 21:08:00
1054,A,2020-01-08 07:05:00
1054,B,2020-01-08 07:23:00
1054,C,2020-01-08 08:21:00
1054,D,2020-01-08 09:20:00
1054,G,2020-01-08 11:15:00
1055,A,2020-01-14 06:34:00
1055,B,2020-01-14 07:56:00
1055,C,2020-01-14 08:20:00
1055,D,2020-01-14 10:00:00
1055,G,2020-01-14 10:33:00
1056,A,2020-01-01 13:28:00
1056,B,2020-01-01 14:58:00
1056,C,2020-01-01 16:32:00
1056,D,2020-01-01 16:53:00
1056,G,2020-01-01 17:41:00
1057,A,2020-01-21 09:37:00
1057,B,2020-01-21 11:35:00
1057,C,2020-01-21 12:23:00
1057,D,2020-01-21 13:05:00
1057,G,2020-01-21 14:26:00
1058,A,2020-01-16 06:36:00
1058,B,2020-01-16 08:32:00
1058,C,2020-01-16 09:52:00
1058,D,2020-01-16 11:28:00
1058,G,2020-01-16 12:29:00
1059,A,2020-01-08 15:02:00
1059,B,2020-01-08 15:19:00
1059,C,2020-01-08 15:34:00
1059,D,2020-01-08 17:09:00
1059,G,2020-01-08 18:17:00
1060,A,2020-01-09 20:25:00
1060,B,2020-01-09 20:57:00
1060,C,2020-01-09 22:00:00
1060,D,2020-01-09 22:30:00
1060,G,2020-01-09 23:43:00
1061,A,2020-01-07 03:27:00
1061,B,2020-01-07 03:59:00
1061,C,2020-01-07 05:49:00
1061,D,2020-01-07 06:11:00
1061,G,2020-01-07 06:47:00
1062,A,2020-01-03 16:05:00
1062,B,2020-01-03 17:42:00
1062,C,2020-01-03 18:18:00
1062,D,2020-01-03 19:48:00
1062,G,2020-01-03 20:15:00
1063,A,2020-01-02 20:16:00
1063,B,2020-01-02 21:12:00
1063,C,2020-01-02 22:21:00
1063,D,2020-01-02 23:14:00
1063,G,2020-01-03 00:34:00
1064,A,2020-01-30 11:30:00
1064,B,2020-01-30 13:10:00
1064,C,2020-01-30 13:40:00
1064,D,2020-01-30 15:12:00
1064,G,2020-01-30 16:27:00
1065,A,2020-01-07 03:00:00
1065,B,2020-01-07 03:28:00
1065,C,2020-01-07 04:16:00
1065,D,2020-01-07 06:16:00
1065,G,2020-01-07 07:34:00
1066,A,2020-01-20 18:27:00
1066,B,2020-01-20 18:53:00
1066,C,2020-01-20 19:22:00
1066,D,2020-01-20 20:17:00
1066,G,2020-01-20 22:12:00
1067,A,2020-01-03 02:27:00
1067,B,2020-01-03 04:07:00
1067,C,2020-01-03 04:26:00
1067,D,2020-01-03 05:14:00
1067,G,2020-01-03 06:21:00
1068,A,2020-01-13 19:12:00
1068,B,2020-01-13 20:40:00
1068,C,2020-01-13 22:25:00
1068,D,2020-01-14 00:03:00
1068,G,2020-01-14 00:48:00
1069,A,2020-01-10 17:46:00
1069,B,2020-01-10 18:03:00
1069,C,2020-01-10 19:16:00
1069,D,2020-01-10 20:35:00
1069,G,2020-01-10 21:50:00
1070,A,2020-01-21 12:30:00
1070,B,2020-01-21 14:07:00
1070,C,2020-01-21 15:41:00
1070,D,2020-01-21 16:35:00
1070,G,2020-01-21 17:17:00
1071,A,2020-01-13 10:49:00
1071,B,2020-01-13 11:38:00
1071,C,2020-01-13 13:04:00
1071,D,2020-01-13 14:49:00
1071,G,2020-01-13 15:41:00
1072,A,2020-01-21 14:54:00
1072,B,2020-01-21 16:38:00
1072,C,2020-01-21 17:59:00
1072,D,2020-01-21 18:36:00
1072,G,2020-01-21 19:01:00
1073,A,2020-01-12 16:38:00
1073,B,2020-01-12 17:58:00
1073,C,2020-01-12 19:07:00
1073,D,2020-01-12 20:57:00
1073,G,2020-01-12 21:47:00
1074,A,2020-01-10 08:01:00
1074,B,2020-01-10 09:37:00
1074,C,2020-01-10 11:05:00
1074,D,2020-01-10 12:54:00
1074,G,2020-01-10 13:55:00
1075,A,2020-01-08 04:02:00
1075,B,2020-01-08 04:43:00
1075,C,2020-01-08 05:14:00
1075,D,2020-01-08 06:46:00
1075,G,2020-01-08 08:12:00
1076,A,2020-01-24 14:46:00
1076,B,2020-01-24 15:46:00
1076,C,2020-01-24 16:56:00
1076,D,2020-01-24 18:42:00
1076,G,2020-01-24 19:52:00
1077,A,2020-01-16 21:19:00
1077,B,2020-01-16 23:12:00
1077,C,2020-01-17 01:01:00
1077,D,2020-01-17 02:09:00
1077,G,2020-01-17 03:23:00
1078,A,2020-01-09 06:38:00
1078,B,2020-01-09 07:58:00
1078,C,2020-01-09 09:43:00
1078,D,2020-01-09 10:57:00
1078,G,2020-01-09 11:54:00
1079,A,2020-01-24 15:24:00
1079,B,2020-01-24 16:53:00
1079,C,2020-01-24 17:28:00
1079,D,2020-01-24 19:11:00
1079,G,2020-01-24 20:38:00
1080,A,2020-01-11 15:09:00
1080,B,2020-01-11 16:45:00
1080,C,2020-01-11 18:31:00
1080,D,2020-01-11 18:58:00
1080,G,2020-01-11 20:47:00
1081,A,2020-01-18 23:25:00
1081,B,2020-01-19 00:39:00
1081,C,2020-01-19 02:14:00
1081,D,2020-01-19 03:05:00
1081,G,2020-01-19 04:04:00
1082,A,2020-01-25 22:47:00
1082,B,2020-01-26 00:43:00
1082,C,2020-01-26 01:51:00
1082,D,2020-01-26 03:46:00
1082,G,2020-01-26 05:36:00
1083,A,2020-01-23 06:20:00
1083,B,2020-01-23 07:25:00
1083,C,2020-01-23 07:44:00
1083,D,2020-01-23 08:51:00
1083,G,2020-01-23 09:28:00
1084,A,2020-01-28 02:19:00
1084,B,2020-01-28 02:46:00
1084,C,2020-01-28 04:09:00
1084,D,2020-01-28 06:01:00
1084,G,2020-01-28 06:46:00
1085,A,2020-01-05 21:20:00
1085,B,2020-01-05 22:44:00
1085,C,2020-01-05 23:32:00
1085,D,2020-01-06 00:54:00
1085,G,2020-01-06 01:57:00
1086,A,2020-01-15 11:41:00
1086,B,2020-01-15 12:08:00
1086,C,2020-01-15 13:00:00
1086,D,2020-01-15 14:58:00
1086,G,2020-01-15 15:52:00
1087,A,2020-01-18 23:27:00
1087,B,2020-01-19 01:02:00
1087,C,2020-01-19 01:51:00
1087,D,2020-01-19 03:08:00
1087,G,2020-01-19 04:29:00
1088,A,2020-01-08 15:04:00
1088,B,2020-01-08 16:22:00
1088,C,2020-01-08 17:57:00
1088,D,2020-01-08 18:17:00
1088,G,2020-01-08 19:05:00
1089,A,2020-01-12 23:25:00
1089,B,2020-01-13 00:04:00
1089,C,2020-01-13 00:40:00
1089,D,2020-01-13 01:51:00
1089,G,2020-01-13 03:06:00
1090,A,2020-01-27 04:38:00
1090,B,2020-01-27 04:56:00
1090,C,2020-01-27 06:54:00
1090,D,2020-01-27 07:35:00
1090,G,2020-01-27 09:14:00
1091,A,2020-01-02 17:01:00
1091,B,2020-01-02 17:30:00
1091,C,2020-01-02 18:50:00
1091,D,2020-01-02 20:26:00
1091,G,2020-01-02 21:20:00
1092,A,2020-01-10 17:13:00
1092,B,2020-01-10 17:29:00
1092,C,2020-01-10 19:26:00
1092,D,2020-01-10 21:22:00
1092,G,2020-01-10 22:02:00
1093,A,2020-01-16 16:55:00
1093,B,2020-01-16 17:58:00
1093,C,2020-01-16 18:45:00
1093,D,2020-01-16 20:17:00
1093,G,2020-01-16 21:31:00
1094,A,2020-01-08 04:29:00
1094,B,2020-01-08 05:39:00
1094,C,2020-01-08 06:49:00
1094,D,2020-01-08 07:28:00
1094,G,2020-01-08 09:06:00
1095,A,2020-01-27 01:45:00
1095,B,2020-01-27 02:23:00
1095,C,2020-01-27 02:48:00
1095,D,2020-01-27 03:20:00
1095,G,2020-01-27 04:01:00
1096,A,2020-01-17 01:16:00
1096,B,2020-01-17 02:52:00
1096,C,2020-01-17 03:23:00
1096,D,2020-01-17 03:38:00
1096,G,2020-01-17 04:28:00
1097,A,2020-01-05 05:56:00
1097,B,2020-01-05 07:08:00
1097,C,2020-01-05 08:42:00
1097,D,2020-01-05 10:42:00
1097,G,2020-01-05 11:12:00
1098,A,2020-01-02 09:43:00
1098,B,2020-01-02 10:26:00
1098,C,2020-01-02 12:20:00
1098,D,2020-01-02 13:44:00
1098,G,2020-01-02 14:54:00
1099,A,2020-01-07 15:04:00
1099,B,2020-01-07 16:48:00
1099,C,2020-01-07 18:34:00
1099,D,2020-01-07 19:44:00
1099,G,2020-01-07 21:04:00
1100,A,2020-01-02 16:15:00
1100,B,2020-01-02 17:22:00
1100,C,2020-01-02 18:19:00
1100,D,2020-01-02 18:43:00
1100,G,2020-01-02 19:30:00
1101,A,2020-01-30 20:18:00
1101,B,2020-01-30 20:41:00
1101,C,2020-01-30 21:31:00
1101,D,2020-01-30 22:08:00
1101,G,2020-01-30 22:49:00
1102,A,2020-01-24 08:02:00
1102,B,2020-01-24 09:24:00
1102,C,2020-01-24 10:04:00
1102,D,2020-01-24 11:23:00
1102,G,2020-01-24 12:43:00
1103,A,2020-01-21 21:26:00
1103,B,2020-01-21 22:55:00
1103,C,2020-01-22 00:36:00
1103,D,2020-01-22 00:57:00
1103,G,2020-01-22 02:05:00
1104,A,2020-01-27 22:57:00
1104,B,2020-01-28 00:48:00
1104,C,2020-01-28 01:50:00
1104,D,2020-01-28 02:37:00
1104,G,2020-01-28 04:03:00
1105,A,2020-01-19 13:43:00
1105,B,2020-01-19 14:55:00
1105,C,2020-01-19 15:37:00
1105,D,2020-01-19 17:28:00
1105,G,2020-01-19 18:29:00
1106,A,2020-01-22 11:20:00
1106,B,2020-01-22 11:36:00
1106,C,2020-01-22 13:08:00
1106,D,2020-01-22 13:56:00
1106,G,2020-01-22 14:58:00
1107,A,2020-01-24 17:37:00
1107,B,2020-01-24 19:06:00
1107,C,2020-01-24 20:26:00
1107,D,2020-01-24 22:01:00
1107,G,2020-01-24 22:16:00
1108,A,2020-01-03 02:50:00
1108,B,2020-01-03 03:28:00
1108,C,2020-01-03 04:44:00
1108,D,2020-01-03 06:17:00
1108,G,2020-01-03 06:50:00
1109,A,2020-01-04 20:38:00
1109,B,2020-01-04 21:22:00
1109,C,2020-01-04 22:10:00
1109,D,2020-01-04 22:49:00
1109,G,2020-01-04 23:26:00
1110,A,2020-01-11 05:33:00
1110,B,2020-01-11 06:13:00
1110,C,2020-01-11 07:03:00
1110,D,2020-01-11 08:07:00
1110,G,2020-01-11 08:59:00
1111,A,2020-01-21 06:51:00
1111,B,2020-01-21 08:22:00
1111,C,2020-01-21 09:03:00
1111,D,2020-01-21 09:34:00
1111,G,2020-01-21 10:57:00
1112,A,2020-01-08 05:48:00
1112,B,2020-01-08 06:09:00
1112,C,2020-01-08 08:02:00
1112,D,2020-01-08 09:48:00
1112,G,2020-01-08 11:01:00
1113,A,2020-01-16 07:06:00
1113,B,2020-01-16 08:32:00
1113,C,2020-01-16 09:04:00
1113,D,2020-01-16 10:05:00
1113,G,2020-01-16 11:09:00
1114,A,2020-01-28 03:52:00
1114,B,2020-01-28 05:33:00
1114,C,2020-01-28 05:55:00
1114,D,2020-01-28 06:26:00
1114,G,2020-01-28 06:45:00
1115,A,2020-01-12 11:47:00
1115,B,2020-01-12 13:03:00
1115,C,2020-01-12 14:03:00
1115,D,2020-01-12 14:35:00
1115,G,2020-01-12 15:46:00
1116,A,2020-01-09 13:43:00
1116,B,2020-01-09 15:39:00
1116,C,2020-01-09 16:19:00
1116,D,2020-01-09 17:24:00
1116,G,2020-01-09 18:33:00
1117,A,2020-01-05 22:09:00
1117,B,2020-01-05 23:13:00
1117,C,2020-01-06 00:05:00
1117,D,2020-01-06 01:03:00
1117,G,2020-01-06 01:25:00
1118,A,2020-01-15 21:56:00
1118,B,2020-01-15 23:55:00
1118,C,2020-01-16 01:24:00
1118,D,2020-01-16 02:06:00
1118,G,2020-01-16 02:38:00
1119,A,2020-01-26 09:51:00
1119,B,2020-01-26 11:06:00
1119,C,2020-01-26 12:17:00
1119,D,2020-01-26 13:19:00
1119,G,2020-01-26 14:20:00
1120,A,2020-01-04 09:00:00
1120,B,2020-01-04 10:37:00
1120,C,2020-01-04 12:21:00
1120,D,2020-01-04 12:59:00
1120,G,2020-01-04 14:49:00
1121,A,2020-01-16 09:35:00
1121,B,2020-01-16 11:16:00
1121,C,2020-01-16 12:58:00
1121,D,2020-01-16 14:16:00
1121,G,2020-01-16 15:58:00
1122,A,2020-01-22 12:57:00
1122,B,2020-01-22 14:48:00
1122,C,2020-01-22 16:26:00
1122,D,2020-01-22 16:58:00
1122,G,2020-01-22 18:57:00
1123,A,2020-01-20 10:42:00
1123,B,2020-01-20 12:28:00
1123,C,2020-01-20 14:13:00
1123,D,2020-01-20 16:09:00
1123,G,2020-01-20 16:58:00
1124,A,2020-01-29 15:29:00
1124,B,2020-01-29 17:20:00
1124,C,2020-01-29 18:43:00
1124,D,2020-01-29 19:47:00
1124,G,2020-01-29 21:10:00
1125,A,2020-01-24 04:03:00
1125,B,2020-01-24 04:51:00
1125,C,2020-01-24 05:17:00
1125,D,2020-01-24 06:15:00
1125,G,2020-01-24 06:32:00
1126,A,2020-01-03 12:19:00
1126,B,2020-01-03 13:14:00
1126,C,2020-01-03 13:54:00
1126,D,2020-01-03 15:15:00
1126,G,2020-01-03 16:37:00
1127,A,2020-01-25 10:25:00
1127,B,2020-01-25 11:51:00
1127,C,2020-01-25 12:47:00
1127,D,2020-01-25 13:21:00
1127,G,2020-01-25 15:17:00
1128,A,2020-01-06 01:32:00
1128,B,2020-01-06 03:17:00
1128,C,2020-01-06 03:38:00
1128,D,2020-01-06 03:53:00
1128,G,2020-01-06 04:08:00
1129,A,2020-01-19 15:33:00
1129,B,2020-01-19 16:45:00
1129,C,2020-01-19 18:25:00
1129,D,2020-01-19 20:15:00
1129,G,2020-01-19 22:07:00
1130,A,2020-01-18 14:55:00
1130,B,2020-01-18 15:41:00
1130,C,2020-01-18 17:22:00
1130,D,2020-01-18 17:59:00
1130,G,2020-01-18 19:46:00
1131,A,2020-01-18 02:25:00
1131,B,2020-01-18 03:37:00
1131,C,2020-01-18 04:43:00
1131,D,2020-01-18 05:22:00
1131,G,2020-01-18 05:51:00
1132,A,2020-01-28 20:14:00
1132,B,2020-01-28 21:08:00
1132,C,2020-01-28 22:58:00
1132,D,2020-01-29 00:09:00
1132,G,2020-01-29 00:28:00
1133,A,2020-01-21 00:15:00
1133,B,2020-01-21 01:11:00
1133,C,2020-01-21 02:43:00
1133,D,2020-01-21 04:07:00
1133,G,2020-01-21 05:30:00
1134,A,2020-01-21 04:34:00
1134,B,2020-01-21 06:21:00
1134,C,2020-01-21 06:57:00
1134,D,2020-01-21 08:29:00
1134,G,2020-01-21 09:44:00
1135,A,2020-01-03 14:43:00
1135,B,2020-01-03 15:02:00
1135,C,2020-01-03 17:02:00
1135,D,2020-01-03 17:41:00
1135,G,2020-01-03 18:50:00
1136,A,2020-01-08 16:09:00
1136,B,2020-01-08 17:01:00
1136,C,2020-01-08 18:23:00
1136,D,2020-01-08 20:17:00
1136,G,2020-01-08 22:05:00
1137,A,2020-01-02 22:16:00
1137,B,2020-01-02 23:26:00
1137,C,2020-01-03 00:15:00
1137,D,2020-01-03 02:00:00
1137,G,2020-01-03 02:24:00
1138,A,2020-01-01 20:35:00
1138,B,2020-01-01 21:08:00
1138,C,2020-01-01 22:22:00
1138,D,2020-01-01 22:45:00
1138,G,2020-01-01 23:53:00
1139,A,2020-01-13 12:10:00
1139,B,2020-01-13 13:17:00
1139,C,2020-01-13 14:57:00
1139,D,2020-01-13 16:32:00
1139,G,2020-01-13 17:22:00
1140,A,2020-01-02 10:35:00
1140,B,2020-01-02 12:19:00
1140,C,2020-01-02 12:54:00
1140,D,2020-01-02 14:27:00
1140,G,2020-01-02 16:17:00
1141,A,2020-01-08 16:28:00
1141,B,2020-01-08 16:43:00
1141,C,2020-01-08 17:12:00
1141,D,2020-01-08 18:15:00
1141,G,2020-01-08 18:56:00
1142,A,2020-01-15 20:34:00
1142,B,2020-01-15 21:28:00
1142,C,2020-01-15 22:57:00
1142,D,2020-01-16 00:56:00
1142,G,2020-01-16 02:04:00
1143,A,2020-01-28 02:17:00
1143,B,2020-01-28 02:45:00
1143,C,2020-01-28 03:31:00
1143,D,2020-01-28 04:53:00
1143,G,2020-01-28 06:35:00
1144,A,2020-01-24 01:55:00
1144,B,2020-01-24 02:10:00
1144,C,2020-01-24 02:44:00
1144,D,2020-01-24 03:35:00
1144,G,2020-01-24 04:45:00
1145,A,2020-01-10 06:42:00
1145,B,2020-01-10 08:21:00
1145,C,2020-01-10 09:21:00
1145,D,2020-01-10 09:38:00
1145,G,2020-01-10 10:30:00
1146,A,2020-01-07 11:32:00
1146,B,2020-01-07 11:57:00
1146,C,2020-01-07 13:18:00
1146,D,2020-01-07 14:37:00
1146,G,2020-01-07 16:23:00
1147,A,2020-01-28 16:02:00
1147,B,2020-01-28 17:36:00
1147,C,2020-01-28 19:16:00
1147,D,2020-01-28 20:11:00
1147,G,2020-01-28 20:27:00
1148,A,2020-01-09 05:27:00
1148,B,2020-01-09 06:52:00
1148,C,2020-01-09 08:46:00
1148,D,2020-01-09 10:20:00
1148,G,2020-01-09 11:38:00
1149,A,2020-01-31 14:01:00
1149,B,2020-01-31 14:18:00
1149,C,2020-01-31 15:42:00
1149,D,2020-01-31 16:50:00
1149,G,2020-01-31 18:09:00
1150,A,2020-01-31 01:00:00
1150,B,2020-01-31 01:29:00
1150,C,2020-01-31 02:11:00
1150,D,2020-01-31 02:54:00
1150,G,2020-01-31 04:49:00
1151,A,2020-01-22 16:33:00
1151,B,2020-01-22 17:37:00
1151,C,2020-01-22 18:34:00
1151,D,2020-01-22 19:59:00
1151,G,2020-01-22 21:31:00
1152,A,2020-01-21 06:29:00
1152,B,2020-01-21 07:09:00
1152,C,2020-01-21 07:24:00
1152,D,2020-01-21 07:58:00
1152,G,2020-01-21 09:35:00
1153,A,2020-01-03 22:18:00
1153,B,2020-01-03 22:49:00
1153,C,2020-01-03 23:11:00
1153,D,2020-01-04 00:44:00
1153,G,2020-01-04 01:25:00
1154,A,2020-01-27 18:27:00
1154,B,2020-01-27 19:55:00
1154,C,2020-01-27 21:54:00
1154,D,2020-01-27 22:18:00
1154,G,2020-01-27 23:36:00
1155,A,2020-01-28 22:02:00
