CaseID,Activity,Timestamp
1002,B,2020-01-02 14:17:00
1003,D,2020-01-01 00:28:00
1003,E,2020-01-01 01:48:00
1003,D,2020-01-01 02:49:00
1003,A,2020-01-01 04:23:00
1003,C,2020-01-01 05:47:00
1003,D,2020-01-01 07:46:00
1003,B,2020-01-01 11:43:00
1003,B,2020-01-01 15:19:00
1003,C,2020-01-01 17:55:00
1003,E,2020-01-01 18:34:00
1003,E,2020-01-01 20:11:00
1003,C,2020-01-01 23:27:00
1003,C,2020-01-02 03:24:00
1003,D,2020-01-02 05:05:00
1003,C,2020-01-02 07:34:00
1003,D,2020-01-02 11:22:00
1003,B,2020-01-02 13:31:00
1003,D,2020-01-02 17:12:00
1003,D,2020-01-02 18:01:00
1003,C,2020-01-02 20:41:00
1004,C,2020-01-01 03:14:00
1004,C,2020-01-01 05:39:00
1004,C,2020-01-01 07:36:00
1004,E,2020-01-01 08:45:00
1004,A,2020-01-01 11:14:00
1004,D,2020-01-01 13:01:00
1004,D,2020-01-01 15:28:00
1004,E,2020-01-01 18:10:00
1004,E,2020-01-01 21:08:00
1004,D,2020-01-01 21:24:00
1004,D,2020-01-02 00:59:00
1004,A,2020-01-02 04:51:00
1004,B,2020-01-02 07:09:00
1004,D,2020-01-02 10:40:00
1004,D,2020-01-02 14:10:00
1004,B,2020-01-02 14:25:00
1004,C,2020-01-02 17:51:00
1004,A,2020-01-02 20:35:00
1004,D,2020-01-02 21:30:00
1004,D,2020-01-03 00:44:00
1005,B,2020-01-01 03:04:00
1005,A,2020-01-01 05:23:00
1005,C,2020-01-01 06:37:00
1005,B,2020-01-01 06:57:00
1005,E,2020-01-01 07:48:00
1005,C,2020-01-01 10:21:00
1005,A,2020-01-01 13:33:00
1005,B,2020-01-01 16:31:00
1005,A,2020-01-01 17:47:00
1005,B,2020-01-01 19:02:00
1005,E,2020-01-01 19:50:00
1005,D,2020-01-01 23:39:00
1005,B,2020-01-02 00:46:00
1005,E,2020-01-02 02:05:00
1005,C,2020-01-02 04:10:00
1005,A,2020-01-02 06:18:00
1005,E,2020-01-02 09:55:00
1005,D,2020-01-02 11:07:00
1005,A,2020-01-02 13:58:00
1005,B,2020-01-02 17:20:00
1006,B,2020-01-01 00:37:00
1006,C,2020-01-01 02:33:00
1006,A,2020-01-01 03:56:00
1006,A,2020-01-01 04:39:00
1006,D,2020-01-01 06:22:00
1006,E,2020-01-01 07:08:00
1006,A,2020-01-01 07:34:00
1006,E,2020-01-01 10:10:00
1006,C,2020-01-01 13:43:00
1006,E,2020-01-01 15:11:00
1006,E,2020-01-01 17:27:00
1006,D,2020-01-01 17:53:00
1006,C,2020-01-01 19:38:00
1006,E,2020-01-01 23:13:00
1006,D,2020-01-01 23:59:00
1006,B,2020-01-02 03:25:00
1006,E,2020-01-02 05:55:00
1006,D,2020-01-02 09:05:00
1006,E,2020-01-02 10:07:00
1006,B,2020-01-02 10:27:00
1007,D,2020-01-01 01:01:00
1007,D,2020-01-01 02:00:00
1007,C,2020-01-01 05:07:00
1007,C,2020-01-01 06:41:00
1007,B,2020-01-01 08:50:00
1007,C,2020-01-01 10:33:00
1007,B,2020-01-01 12:25:00
1007,E,2020-01-01 12:58:00
1007,E,2020-01-01 13:30:00
1007,D,2020-01-01 16:57:00
1007,D,2020-01-01 20:32:00
1007,D,2020-01-02 00:08:00
1007,D,2020-01-02 00:33:00
1007,B,2020-01-02 03:27:00
1007,A,2020-01-02 06:57:00
1007,A,2020-01-02 08:36:00
1007,E,2020-01-02 12:25:00
1007,E,2020-01-02 14:58:00
1007,C,2020-01-02 16:48:00
1007,B,2020-01-02 18:48:00
1008,B,2020-01-01 03:09:00
1008,E,2020-01-01 03:54:00
1008,B,2020-01-01 06:20:00
1008,D,2020-01-01 08:15:00
1008,E,2020-01-01 09:31:00
1008,A,2020-01-01 10:04:00
1008,A,2020-01-01 12:41:00
1008,A,2020-01-01 14:55:00
1008,C,2020-01-01 17:43:00
1008,C,2020-01-01 18:05:00
1008,D,2020-01-01 19:57:00
1008,C,2020-01-01 20:58:00
1008,A,2020-01-01 21:59:00
1008,C,2020-01-01 22:28:00
1008,D,2020-01-02 01:45:00
1008,B,2020-01-02 03:26:00
1008,C,2020-01-02 05:24:00
1008,D,2020-01-02 06:03:00
1008,E,2020-01-02 08:30:00
1008,C,2020-01-02 09:19:00
1009,D,2020-01-01 01:54:00
1009,C,2020-01-01 03:52:00
1009,D,2020-01-01 05:41:00
1009,B,2020-01-01 08:54:00
1009,A,2020-01-01 09:38:00
1009,E,2020-01-01 09:56:00
1009,E,2020-01-01 12:10:00
1009,E,2020-01-01 13:18:00
1009,D,2020-01-01 17:03:00
1009,A,2020-01-01 18:19:00
1009,E,2020-01-01 18:53:00
1009,B,2020-01-01 19:41:00
1009,B,2020-01-01 23:21:00
1009,A,2020-01-01 23:44:00
1009,E,2020-01-02 02:00:00
1009,B,2020-01-02 05:46:00
1009,C,2020-01-02 07:25:00
1009,B,2020-01-02 07:40:00
1009,A,2020-01-02 10:21:00
1009,D,2020-01-02 11:56:00
1010,C,2020-01-01 01:51:00
1010,B,2020-01-01 05:21:00
1010,C,2020-01-01 05:55:00
1010,E,2020-01-01 06:30:00
1010,A,2020-01-01 08:46:00
1010,D,2020-01-01 12:20:00
1010,A,2020-01-01 15:25:00
1010,E,2020-01-01 15:45:00
1010,D,2020-01-01 18:28:00
1010,E,2020-01-01 22:06:00
1010,E,2020-01-02 01:03:00
1010,E,2020-01-02 03:06:00
1010,D,2020-01-02 06:07:00
1010,E,2020-01-02 08:20:00
1010,A,2020-01-02 11:45:00
1010,A,2020-01-02 12:37:00
1010,A,2020-01-02 13:51:00
1010,B,2020-01-02 16:32:00
1010,E,2020-01-02 18:58:00
1010,C,2020-01-02 19:50:00
1011,B,2020-01-01 02:45:00
1011,E,2020-01-01 05:42:00
1011,E,2020-01-01 07:33:00
1011,B,2020-01-01 10:25:00
1011,D,2020-01-01 11:46:00
1011,A,2020-01-01 15:18:00
1011,E,2020-01-01 15:43:00
1011,D,2020-01-01 18:12:00
1011,A,2020-01-01 18:31:00
1011,C,2020-01-01 21:25:00
1011,D,2020-01-02 00:03:00
1011,B,2020-01-02 01:23:00
1011,D,2020-01-02 03:28:00
1011,C,2020-01-02 04:21:00
1011,E,2020-01-02 07:48:00
1011,C,2020-01-02 09:04:00
1011,D,2020-01-02 11:19:00
1011,C,2020-01-02 13:59:00
1011,A,2020-01-02 14:26:00
1011,A,2020-01-02 16:08:00
1012,C,2020-01-01 00:53:00
1012,B,2020-01-01 03:21:00
1012,E,2020-01-01 05:17:00
1012,B,2020-01-01 05:34:00
1012,D,2020-01-01 09:33:00
1012,D,2020-01-01 11:36:00
1012,D,2020-01-01 13:31:00
1012,C,2020-01-01 16:42:00
1012,C,2020-01-01 20:01:00
1012,C,2020-01-01 21:13:00
1012,A,2020-01-01 22:43:00
1012,C,2020-01-02 01:14:00
1012,B,2020-01-02 04:58:00
1012,D,2020-01-02 07:43:00
1012,E,2020-01-02 11:10:00
1012,D,2020-01-02 14:09:00
1012,B,2020-01-02 15:20:00
1012,D,2020-01-02 18:01:00
1012,C,2020-01-02 18:38:00
1012,B,2020-01-02 19:56:00
1013,B,2020-01-01 03:58:00
1013,D,2020-01-01 06:18:00
1013,E,2020-01-01 09:00:00
1013,B,2020-01-01 10:31:00
1013,D,2020-01-01 11:34:00
1013,A,2020-01-01 15:22:00
1013,E,2020-01-01 16:44:00
1013,E,2020-01-01 17:57:00
1013,B,2020-01-01 20:55:00
1013,C,2020-01-01 21:37:00
1013,D,2020-01-01 23:44:00
1013,C,2020-01-02 02:58:00
1013,B,2020-01-02 04:02:00
1013,A,2020-01-02 07:07:00
1013,B,2020-01-02 08:26:00
1013,D,2020-01-02 09:52:00
1013,A,2020-01-02 12:59:00
1013,A,2020-01-02 16:37:00
1013,A,2020-01-02 18:08:00
1013,B,2020-01-02 22:04:00
1014,E,2020-01-01 02:08:00
1014,C,2020-01-01 03:12:00
1014,A,2020-01-01 03:32:00
1014,D,2020-01-01 05:38:00
1014,B,2020-01-01 07:56:00
1014,E,2020-01-01 08:54:00
1014,A,2020-01-01 12:33:00
1014,A,2020-01-01 15:33:00
1014,B,2020-01-01 17:38:00
1014,A,2020-01-01 18:37:00
1014,D,2020-01-01 20:18:00
1014,B,2020-01-01 22:01:00
1014,D,2020-01-02 00:07:00
1014,D,2020-01-02 01:50:00
1014,D,2020-01-02 02:03:00
1014,D,2020-01-02 03:15:00
1014,E,2020-01-02 04:02:00
1014,A,2020-01-02 06:40:00
1014,B,2020-01-02 06:56:00
1014,E,2020-01-02 09:57:00
1015,C,2020-01-01 01:33:00
1015,B,2020-01-01 05:30:00
1015,E,2020-01-01 08:07:00
1015,B,2020-01-01 09:19:00
1015,A,2020-01-01 11:40:00
1015,E,2020-01-01 13:27:00
1015,A,2020-01-01 16:21:00
1015,C,2020-01-01 16:47:00
1015,C,2020-01-01 17:05:00
1015,A,2020-01-01 19:14:00
1015,C,2020-01-01 21:51:00
1015,A,2020-01-02 00:35:00
1015,B,2020-01-02 01:10:00
1015,E,2020-01-02 03:46:00
1015,C,2020-01-02 04:10:00
1015,E,2020-01-02 04:55:00
1015,E,2020-01-02 06:04:00
1015,D,2020-01-02 09:47:00
1015,B,2020-01-02 12:00:00
1015,E,2020-01-02 13:22:00
1016,E,2020-01-01 00:48:00
1016,A,2020-01-01 01:06:00
1016,A,2020-01-01 01:29:00
1016,C,2020-01-01 01:48:00
1016,E,2020-01-01 02:58:00
1016,D,2020-01-01 04:26:00
1016,C,2020-01-01 05:45:00
1016,A,2020-01-01 09:42:00
1016,A,2020-01-01 09:56:00
1016,A,2020-01-01 12:13:00
1016,C,2020-01-01 13:45:00
1016,D,2020-01-01 14:26:00
1016,C,2020-01-01 15:05:00
1016,D,2020-01-01 18:45:00
1016,B,2020-01-01 21:35:00
1016,E,2020-01-02 01:19:00
1016,B,2020-01-02 05:01:00
1016,E,2020-01-02 06:23:00
1016,A,2020-01-02 07:10:00
1016,A,2020-01-02 08:39:00
1017,A,2020-01-01 02:01:00
1017,A,2020-01-01 03:00:00
1017,D,2020-01-01 06:55:00
1017,E,2020-01-01 07:16:00
1017,C,2020-01-01 08:35:00
1017,C,2020-01-01 11:42:00
1017,B,2020-01-01 14:25:00
1017,C,2020-01-01 14:56:00
1017,A,2020-01-01 17:27:00
1017,A,2020-01-01 19:42:00
1017,D,2020-01-01 23:08:00
1017,E,2020-01-02 00:07:00
1017,D,2020-01-02 01:44:00
1017,A,2020-01-02 05:20:00
1017,E,2020-01-02 06:10:00
1017,C,2020-01-02 08:16:00
1017,D,2020-01-02 12:05:00
1017,C,2020-01-02 14:41:00
1017,E,2020-01-02 16:13:00
1017,B,2020-01-02 18:36:00
1018,E,2020-01-01 03:59:00
1018,C,2020-01-01 06:04:00
1018,D,2020-01-01 06:46:00
1018,B,2020-01-01 08:39:00
1018,A,2020-01-01 09:14:00
1018,A,2020-01-01 12:06:00
1018,A,2020-01-01 13:30:00
1018,B,2020-01-01 14:27:00
1018,A,2020-01-01 18:23:00
1018,C,2020-01-01 21:22:00
1018,D,2020-01-02 00:01:00
1018,C,2020-01-02 01:44:00
1018,B,2020-01-02 02:49:00
1018,C,2020-01-02 05:01:00
1018,C,2020-01-02 06:17:00
1018,A,2020-01-02 07:57:00
1018,B,2020-01-02 11:26:00
1018,B,2020-01-02 11:41:00
1018,D,2020-01-02 12:08:00
1018,B,2020-01-02 13:46:00
1019,A,2020-01-01 01:29:00
1019,E,2020-01-01 02:26:00
1019,A,2020-01-01 03:21:00
1019,E,2020-01-01 04:38:00
1019,D,2020-01-01 08:33:00
1019,A,2020-01-01 09:49:00
1019,C,2020-01-01 13:49:00
1019,B,2020-01-01 15:15:00
1019,B,2020-01-01 17:51:00
1019,B,2020-01-01 18:07:00
1019,C,2020-01-01 21:38:00
1019,A,2020-01-01 23:32:00
1019,C,2020-01-02 02:43:00
1019,E,2020-01-02 04:11:00
1019,D,2020-01-02 07:25:00
1019,E,2020-01-02 09:12:00
1019,E,2020-01-02 11:26:00
1019,B,2020-01-02 13:56:00
1019,A,2020-01-02 16:53:00
1019,D,2020-01-02 20:26:00
1020,B,2020-01-01 02:47:00
1020,B,2020-01-01 06:02:00
1020,E,2020-01-01 09:24:00
1020,D,2020-01-01 11:23:00
1020,C,2020-01-01 12:19:00
1020,C,2020-01-01 15:33:00
1020,D,2020-01-01 16:27:00
1020,C,2020-01-01 16:46:00
1020,B,2020-01-01 18:50:00
1020,D,2020-01-01 21:11:00
1020,E,2020-01-01 22:26:00
1020,A,2020-01-01 22:42:00
1020,A,2020-01-02 01:19:00
1020,E,2020-01-02 04:16:00
1020,E,2020-01-02 06:07:00
1020,D,2020-01-02 06:57:00
1020,A,2020-01-02 07:38:00
1020,A,2020-01-02 09:15:00
1020,B,2020-01-02 11:21:00
1020,B,2020-01-02 11:42:00
1021,C,2020-01-01 01:30:00
1021,A,2020-01-01 02:23:00
1021,B,2020-01-01 03:32:00
1021,D,2020-01-01 06:14:00
1021,C,2020-01-01 09:12:00
1021,B,2020-01-01 11:05:00
1021,C,2020-01-01 15:05:00
1021,C,2020-01-01 17:36:00
1021,D,2020-01-01 17:49:00
1021,C,2020-01-01 18:49:00
1021,B,2020-01-01 19:13:00
1021,B,2020-01-01 20:29:00
1021,C,2020-01-01 23:16:00
1021,A,2020-01-02 02:11:00
1021,A,2020-01-02 02:42:00
1021,C,2020-01-02 06:03:00
1021,C,2020-01-02 07:04:00
1021,A,2020-01-02 09:09:00
1021,B,2020-01-02 09:19:00
1021,D,2020-01-02 11:37:00
1022,B,2020-01-01 03:28:00
1022,C,2020-01-01 05:08:00
1022,E,2020-01-01 08:42:00
1022,A,2020-01-01 11:06:00
1022,A,2020-01-01 12:02:00
1022,B,2020-01-01 12:38:00
1022,E,2020-01-01 13:27:00
1022,D,2020-01-01 15:07:00
1022,C,2020-01-01 15:30:00
1022,B,2020-01-01 18:46:00
1022,A,2020-01-01 22:42:00
1022,D,2020-01-02 01:02:00
1022,A,2020-01-02 03:06:00
1022,E,2020-01-02 05:48:00
1022,E,2020-01-02 06:33:00
1022,A,2020-01-02 09:39:00
1022,A,2020-01-02 10:06:00
1022,B,2020-01-02 10:54:00
1022,E,2020-01-02 14:36:00
1022,D,2020-01-02 16:14:00
1023,E,2020-01-01 03:52:00
1023,E,2020-01-01 07:46:00
1023,D,2020-01-01 10:36:00
1023,A,2020-01-01 13:23:00
1023,C,2020-01-01 14:26:00
1023,A,2020-01-01 16:49:00
1023,A,2020-01-01 19:36:00
1023,E,2020-01-01 19:46:00
1023,B,2020-01-01 20:09:00
1023,C,2020-01-01 20:52:00
1023,A,2020-01-02 00:36:00
1023,E,2020-01-02 01:07:00
1023,A,2020-01-02 04:37:00
1023,D,2020-01-02 07:08:00
1023,E,2020-01-02 10:18:00
1023,C,2020-01-02 11:04:00
1023,C,2020-01-02 14:13:00
1023,A,2020-01-02 14:23:00
1023,C,2020-01-02 15:31:00
1023,C,2020-01-02 18:01:00
1024,C,2020-01-01 00:51:00
1024,D,2020-01-01 02:48:00
1024,B,2020-01-01 06:33:00
1024,E,2020-01-01 07:30:00
1024,A,2020-01-01 07:45:00
1024,E,2020-01-01 09:46:00
1024,E,2020-01-01 12:35:00
1024,B,2020-01-01 15:49:00
1024,D,2020-01-01 18:45:00
1024,A,2020-01-01 19:44:00
1024,D,2020-01-01 23:22:00
1024,E,2020-01-02 02:30:00
1024,A,2020-01-02 06:30:00
1024,A,2020-01-02 10:10:00
1024,D,2020-01-02 13:32:00
1024,C,2020-01-02 16:20:00
1024,B,2020-01-02 17:53:00
1024,E,2020-01-02 21:41:00
1024,B,2020-01-03 01:23:00
1024,D,2020-01-03 02:58:00
1025,B,2020-01-01 03:54:00
1025,B,2020-01-01 05:30:00
1025,B,2020-01-01 08:06:00
1025,A,2020-01-01 10:11:00
1025,B,2020-01-01 12:24:00
1025,E,2020-01-01 12:42:00
1025,B,2020-01-01 14:35:00
1025,D,2020-01-01 16:50:00
1025,E,2020-01-01 19:46:00
1025,A,2020-01-01 22:11:00
1025,C,2020-01-01 22:58:00
1025,A,2020-01-02 01:47:00
1025,D,2020-01-02 05:23:00
1025,A,2020-01-02 09:01:00
1025,E,2020-01-02 09:57:00
1025,D,2020-01-02 13:39:00
1025,D,2020-01-02 15:24:00
1025,B,2020-01-02 17:00:00
1025,E,2020-01-02 18:01:00
1025,C,2020-01-02 21:56:00
1026,E,2020-01-01 02:00:00
1026,C,2020-01-01 03:15:00
1026,C,2020-01-01 04:59:00
1026,A,2020-01-01 08:51:00
1026,D,2020-01-01 11:19:00
1026,D,2020-01-01 11:49:00
1026,D,2020-01-01 15:28:00
1026,C,2020-01-01 18:32:00
1026,E,2020-01-01 19:41:00
1026,E,2020-01-01 21:02:00
1026,B,2020-01-01 23:35:00
1026,B,2020-01-02 03:20:00
1026,A,2020-01-02 03:38:00
1026,A,2020-01-02 05:04:00
1026,E,2020-01-02 07:21:00
1026,B,2020-01-02 10:54:00
1026,D,2020-01-02 11:13:00
1026,A,2020-01-02 12:02:00
1026,C,2020-01-02 14:08:00
1026,A,2020-01-02 16:40:00
1027,C,2020-01-01 03:10:00
1027,B,2020-01-01 04:02:00
1027,A,2020-01-01 06:07:00
1027,C,2020-01-01 07:26:00
1027,E,2020-01-01 08:16:00
1027,A,2020-01-01 09:41:00
1027,D,2020-01-01 13:41:00
1027,A,2020-01-01 17:28:00
1027,B,2020-01-01 21:13:00
1027,E,2020-01-02 00:32:00
1027,B,2020-01-02 02:29:00
1027,E,2020-01-02 03:46:00
1027,A,2020-01-02 06:08:00
1027,D,2020-01-02 07:51:00
1027,B,2020-01-02 10:10:00
1027,E,2020-01-02 13:16:00
1027,C,2020-01-02 14:34:00
1027,A,2020-01-02 16:33:00
1027,A,2020-01-02 20:20:00
1027,B,2020-01-02 22:11:00
1028,D,2020-01-01 02:50:00
1028,B,2020-01-01 05:15:00
1028,E,2020-01-01 07:45:00
1028,C,2020-01-01 11:44:00
1028,B,2020-01-01 13:33:00
1028,C,2020-01-01 17:08:00
1028,C,2020-01-01 19:51:00
1028,A,2020-01-01 22:11:00
1028,C,2020-01-02 02:02:00
1028,C,2020-01-02 04:39:00
1028,B,2020-01-02 06:56:00
1028,A,2020-01-02 10:34:00
1028,C,2020-01-02 12:15:00
1028,D,2020-01-02 14:28:00
1028,B,2020-01-02 16:20:00
1028,B,2020-01-02 17:52:00
1028,B,2020-01-02 18:55:00
1028,B,2020-01-02 22:28:00
1028,E,2020-01-03 00:50:00
1028,E,2020-01-03 01:58:00
1029,C,2020-01-01 00:18:00
1029,C,2020-01-01 03:41:00
1029,E,2020-01-01 07:05:00
1029,D,2020-01-01 09:15:00
1029,D,2020-01-01 11:57:00
1029,B,2020-01-01 12:54:00
1029,C,2020-01-01 16:54:00
1029,E,2020-01-01 19:33:00
1029,E,2020-01-01 20:41:00
1029,B,2020-01-01 20:51:00
1029,A,2020-01-01 21:42:00
1029,D,2020-01-02 00:26:00
1029,C,2020-01-02 00:50:00
1029,C,2020-01-02 01:40:00
1029,C,2020-01-02 04:13:00
1029,D,2020-01-02 04:44:00
1029,E,2020-01-02 04:57:00
1029,C,2020-01-02 05:23:00
1029,B,2020-01-02 06:57:00
1029,A,2020-01-02 08:05:00
1030,B,2020-01-01 03:22:00
1030,E,2020-01-01 06:22:00
1030,D,2020-01-01 06:36:00
1030,E,2020-01-01 08:37:00
1030,E,2020-01-01 10:07:00
1030,D,2020-01-01 13:01:00
1030,A,2020-01-01 16:26:00
1030,C,2020-01-01 16:57:00
1030,D,2020-01-01 20:05:00
1030,A,2020-01-01 21:03:00
1030,D,2020-01-01 23:20:00
1030,A,2020-01-02 02:24:00
1030,C,2020-01-02 03:52:00
1030,D,2020-01-02 05:35:00
1030,D,2020-01-02 07:11:00
1030,C,2020-01-02 08:15:00
1030,E,2020-01-02 10:32:00
1030,D,2020-01-02 14:26:00
1030,E,2020-01-02 15:43:00
1030,B,2020-01-02 16:05:00
1031,B,2020-01-01 01:08:00
1031,E,2020-01-01 03:56:00
1031,A,2020-01-01 07:49:00
1031,A,2020-01-01 11:35:00
1031,D,2020-01-01 14:57:00
1031,E,2020-01-01 18:00:00
1031,E,2020-01-01 18:18:00
1031,B,2020-01-01 19:14:00
1031,D,2020-01-01 21:59:00
1031,E,2020-01-02 00:54:00
1031,B,2020-01-02 04:20:00
1031,A,2020-01-02 05:36:00
1031,B,2020-01-02 07:07:00
1031,B,2020-01-02 11:03:00
1031,A,2020-01-02 13:37:00
1031,B,2020-01-02 15:44:00
1031,D,2020-01-02 17:07:00
1031,E,2020-01-02 18:27:00
1031,D,2020-01-02 21:22:00
1031,B,2020-01-03 01:02:00
1032,A,2020-01-01 00:48:00
1032,D,2020-01-01 02:00:00
1032,D,2020-01-01 03:02:00
1032,D,2020-01-01 06:33:00
1032,B,2020-01-01 06:49:00
1032,C,2020-01-01 09:09:00
1032,E,2020-01-01 12:00:00
1032,C,2020-01-01 15:07:00
1032,D,2020-01-01 17:54:00
1032,E,2020-01-01 20:07:00
1032,E,2020-01-01 23:34:00
1032,B,2020-01-02 02:11:00
1032,C,2020-01-02 05:46:00
1032,C,2020-01-02 09:01:00
1032,B,2020-01-02 11:06:00
1032,C,2020-01-02 13:26:00
1032,A,2020-01-02 14:20:00
1032,D,2020-01-02 14:37:00
1032,C,2020-01-02 18:11:00
1032,C,2020-01-02 20:23:00
1033,C,2020-01-01 03:44:00
1033,C,2020-01-01 04:48:00
1033,A,2020-01-01 08:16:00
1033,A,2020-01-01 08:29:00
1033,D,2020-01-01 09:58:00
1033,D,2020-01-01 11:47:00
1033,E,2020-01-01 14:46:00
1033,C,2020-01-01 15:24:00
1033,D,2020-01-01 17:18:00
1033,C,2020-01-01 18:23:00
1033,D,2020-01-01 19:55:00
1033,A,2020-01-01 20:15:00
1033,A,2020-01-01 20:25:00
1033,A,2020-01-02 00:15:00
1033,C,2020-01-02 02:51:00
1033,E,2020-01-02 05:10:00
1033,A,2020-01-02 06:00:00
1033,D,2020-01-02 07:27:00
1033,A,2020-01-02 10:40:00
1033,E,2020-01-02 14:21:00
1034,B,2020-01-01 03:02:00
1034,C,2020-01-01 05:37:00
1034,D,2020-01-01 06:40:00
1034,B,2020-01-01 09:29:00
1034,C,2020-01-01 10:45:00
1034,C,2020-01-01 13:53:00
1034,C,2020-01-01 16:29:00
1034,E,2020-01-01 17:25:00
1034,C,2020-01-01 19:02:00
1034,D,2020-01-01 22:58:00
1034,B,2020-01-02 00:40:00
1034,D,2020-01-02 04:35:00
1034,E,2020-01-02 05:01:00
1034,E,2020-01-02 06:32:00
1034,B,2020-01-02 08:53:00
1034,C,2020-01-02 11:18:00
1034,A,2020-01-02 12:03:00
1034,E,2020-01-02 15:22:00
1034,E,2020-01-02 17:15:00
1034,D,2020-01-02 19:53:00
1035,D,2020-01-01 00:57:00
1035,E,2020-01-01 04:48:00
1035,A,2020-01-01 08:14:00
1035,B,2020-01-01 09:27:00
1035,A,2020-01-01 11:27:00
1035,E,2020-01-01 15:27:00
1035,C,2020-01-01 15:56:00
1035,C,2020-01-01 19:44:00
1035,A,2020-01-01 21:04:00
1035,A,2020-01-01 21:49:00
1035,B,2020-01-01 22:36:00
1035,C,2020-01-02 01:01:00
1035,D,2020-01-02 03:20:00
1035,B,2020-01-02 05:09:00
1035,C,2020-01-02 08:19:00
1035,E,2020-01-02 10:08:00
1035,C,2020-01-02 12:02:00
1035,A,2020-01-02 13:08:00
1035,A,2020-01-02 16:53:00
1035,C,2020-01-02 17:18:00
1036,C,2020-01-01 03:17:00
1036,E,2020-01-01 03:38:00
1036,E,2020-01-01 06:18:00
1036,C,2020-01-01 08:03:00
1036,A,2020-01-01 11:17:00
1036,A,2020-01-01 14:30:00
1036,B,2020-01-01 15:53:00
1036,A,2020-01-01 17:17:00
1036,A,2020-01-01 19:14:00
1036,B,2020-01-01 20:24:00
1036,B,2020-01-01 22:25:00
1036,E,2020-01-02 01:00:00
1036,C,2020-01-02 04:19:00
1036,E,2020-01-02 07:12:00
1036,B,2020-01-02 10:11:00
1036,A,2020-01-02 12:58:00
1036,D,2020-01-02 15:57:00
1036,E,2020-01-02 16:18:00
1036,B,2020-01-02 19:19:00
1036,B,2020-01-02 21:49:00
1037,A,2020-01-01 01:36:00
1037,B,2020-01-01 03:13:00
1037,D,2020-01-01 05:02:00
1037,A,2020-01-01 07:07:00
1037,A,2020-01-01 10:41:00
1037,A,2020-01-01 11:21:00
1037,C,2020-01-01 14:55:00
1037,E,2020-01-01 17:02:00
1037,D,2020-01-01 17:21:00
1037,C,2020-01-01 18:01:00
1037,C,2020-01-01 20:08:00
1037,B,2020-01-01 21:26:00
1037,D,2020-01-01 21:41:00
1037,A,2020-01-01 22:27:00
1037,A,2020-01-01 23:43:00
1037,E,2020-01-02 02:00:00
1037,B,2020-01-02 05:59:00
1037,E,2020-01-02 08:25:00
1037,A,2020-01-02 10:29:00
1037,B,2020-01-02 13:35:00
1038,B,2020-01-01 03:37:00
1038,C,2020-01-01 05:45:00
1038,B,2020-01-01 09:14:00
1038,D,2020-01-01 11:52:00
1038,E,2020-01-01 14:53:00
1038,B,2020-01-01 17:57:00
1038,D,2020-01-01 19:55:00
1038,E,2020-01-01 20:17:00
1038,E,2020-01-01 23:36:00
1038,D,2020-01-02 00:35:00
1038,C,2020-01-02 04:22:00
1038,A,2020-01-02 06:27:00
1038,B,2020-01-02 07:54:00
1038,E,2020-01-02 09:01:00
1038,A,2020-01-02 11:18:00
1038,E,2020-01-02 12:05:00
